gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000079508,1076.296523,-0.151139375,0.050126567,-3.015155137,0.002568478,0.011079257
ENSMUSG00000084904,312.2408505,-0.862159473,0.093504564,-9.220506867,2.96E-20,3.97E-18
ENSMUSG00000025151,14274.89271,0.176759156,0.041762986,4.232435805,2.31E-05,0.000191057
ENSMUSG00000071723,899.3164714,-0.054284262,0.053436089,-1.015872669,0.309690025,0.492328794
ENSMUSG00000073062,599.9810347,0.07231874,0.060661504,1.192168594,0.233195145,0.406095843
ENSMUSG00000082964,0.080908761,0.41653116,3.777781541,0.110258138,0.912204656,NA
ENSMUSG00000071722,91.62956311,-0.236808916,0.127556642,-1.85650008,0.063382312,0.154545286
ENSMUSG00000025656,11377.77883,0.005303505,0.03967647,0.133668765,0.893664505,0.941715219
ENSMUSG00000050332,928.3600878,-0.070129776,0.081965112,-0.855605207,0.392216189,0.575966655
ENSMUSG00000031204,0.931310719,-0.593531112,0.975055079,-0.608715472,0.54271305,0.707423487
ENSMUSG00000035062,1193.81275,0.031738377,0.05767654,0.550282258,0.582125791,0.738606191
ENSMUSG00000035045,856.3614163,0.080184274,0.071985886,1.11388883,0.265326882,0.444161993
ENSMUSG00000057421,2535.727335,0.396795433,0.063533928,6.245410024,4.23E-10,1.05E-08
ENSMUSG00000031207,2697.080851,-0.329309371,0.046344319,-7.105711797,1.20E-12,5.05E-11
ENSMUSG00000081848,0.218831686,0.795366301,2.620117257,0.303561338,0.76146211,NA
ENSMUSG00000078122,13.61924657,0.522589971,0.291013787,1.795756744,0.072533213,0.171387402
ENSMUSG00000044206,1.097029719,1.890127665,1.110688123,1.701762741,0.088799854,0.200348512
ENSMUSG00000045802,10.16629222,1.556456148,0.335418545,4.640340177,3.48E-06,3.57E-05
ENSMUSG00000031209,421.7788773,0.552694991,0.128911096,4.287412075,1.81E-05,0.00015486
ENSMUSG00000031210,180.7332458,0.034721428,0.204886285,0.169466823,0.865429467,0.924826892
ENSMUSG00000031212,14.22706382,-0.022368602,0.730943727,-0.030602358,0.975586662,0.988359691
ENSMUSG00000034457,22.51005301,-0.390880564,0.213143683,-1.833882939,0.066671373,0.160648244
ENSMUSG00000046532,105.9867549,0.057953161,0.222858391,0.26004478,0.794829232,0.882829244
ENSMUSG00000031214,2817.818986,0.058510806,0.079550842,0.735514603,0.46202615,0.639555679
ENSMUSG00000047694,2411.411784,0.009721551,0.048226793,0.201579873,0.840245181,0.910338587
ENSMUSG00000031216,485.1632876,-0.191025033,0.075663147,-2.524677324,0.011580456,0.039510376
ENSMUSG00000031217,248.2717619,0.076135239,0.081973987,0.928773161,0.353006656,0.537809937
ENSMUSG00000073051,0.545055234,2.937149406,1.707891507,1.719751749,0.085477577,NA
ENSMUSG00000073051,0.051362852,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000085553,5.189549694,-0.600949218,0.454688638,-1.321671948,0.186277414,0.346094721
ENSMUSG00000034403,6774.658017,0.120408966,0.033842333,3.557939292,0.000373776,0.002127467
ENSMUSG00000071719,173.2078511,-0.093648231,0.102208983,-0.916242658,0.359539636,0.544088145
ENSMUSG00000059327,143.8287081,0.409962146,0.113558551,3.610138934,0.000306033,0.001789934
ENSMUSG00000031220,7.549640945,-0.265635362,0.367511492,-0.72279471,0.469806018,0.645504073
ENSMUSG00000031221,1325.030525,0.446489709,0.061300172,7.283661575,3.25E-13,1.50E-11
ENSMUSG00000067597,8.407030962,-0.531107318,0.347420866,-1.528714509,0.126335234,0.260988018
ENSMUSG00000015665,0.212588086,-0.407842563,2.29868697,-0.177424142,0.859175246,NA
ENSMUSG00000044359,3.930240212,1.101068103,0.51258117,2.148085352,0.031706976,0.089305429
ENSMUSG00000060890,1.893882825,-0.205948065,0.756191656,-0.272349031,0.785353659,0.876640249
ENSMUSG00000015668,908.0806117,-0.211433813,0.058531958,-3.612279866,0.000303517,0.00177652
ENSMUSG00000034311,29.82828419,-0.384765585,0.211417179,-1.819935294,0.068768859,0.164459234
ENSMUSG00000019359,139.1972566,-0.025405522,0.139406065,-0.182241155,0.855393477,0.919087675
ENSMUSG00000086736,0.381099581,0.399277127,1.682201691,0.237353897,0.812382253,NA
ENSMUSG00000000881,3811.545451,-0.024878313,0.040747591,-0.610546843,0.541499623,0.706716002
ENSMUSG00000009670,6.580980036,-0.015721386,0.429797025,-0.036578628,0.970820984,0.985553949
ENSMUSG00000031297,315.4999779,-1.129760162,0.094352809,-11.97378412,4.88E-33,3.89E-30
ENSMUSG00000046032,1413.66957,-0.003578057,0.087948449,-0.040683568,0.967548162,0.98384267
ENSMUSG00000042903,1215.993955,-0.1089575,0.05299479,-2.056003999,0.039782131,0.106935391
ENSMUSG00000090141,0.709763173,0.05976617,1.388096188,0.043056217,0.965656721,NA
ENSMUSG00000031304,33.32493766,-1.063549977,0.192908268,-5.513242067,3.52E-08,5.92E-07
ENSMUSG00000079487,3395.954988,0.634005699,0.118512519,5.349693907,8.81E-08,1.35E-06
ENSMUSG00000031302,1590.026898,-0.273579214,0.0625665,-4.372614959,1.23E-05,0.000109815
ENSMUSG00000047797,623.0617246,-0.754030119,0.100975337,-7.467468224,8.18E-14,4.21E-12
ENSMUSG00000031310,3824.375147,0.078963167,0.092958024,0.849449708,0.395631103,0.579309185
ENSMUSG00000031311,6069.759645,0.036459627,0.024157064,1.509273948,0.131228789,0.268453145
ENSMUSG00000031312,57.12682288,0.103512236,0.20272676,0.510599765,0.609631341,0.758865335
ENSMUSG00000031314,4007.492408,0.057971308,0.070224193,0.825517606,0.409077791,0.592683148
ENSMUSG00000034160,14644.36433,-0.263664675,0.088219237,-2.988743564,0.002801271,0.01193698
ENSMUSG00000050232,1.66032267,0.464676013,0.875401225,0.530814899,0.595547054,0.74854282
ENSMUSG00000118638,0.09056721,0,3.777781541,0,1,NA
ENSMUSG00000079481,3136.443629,-0.256998861,0.085578173,-3.003088897,0.002672544,0.011464172
ENSMUSG00000049191,579.6193539,0.532858213,0.097799756,5.448461587,5.08E-08,8.23E-07
ENSMUSG00000079480,321.3543679,0.036093261,0.07925341,0.455415876,0.648810076,0.787904358
ENSMUSG00000051220,9.9385436,0.231845837,0.3789741,0.611772247,0.540688454,0.706247524
ENSMUSG00000031320,6659.861761,0.091837828,0.059978041,1.531190865,0.125722228,0.2601037
ENSMUSG00000081263,0.138416378,0.828727261,3.442844601,0.24071004,0.809779857,NA
ENSMUSG00000051159,64.60748157,-0.093257948,0.134455688,-0.693596158,0.487935504,0.661945142
ENSMUSG00000085568,3.577136553,-0.003530953,0.523244877,-0.006748185,0.994615769,0.997374573
ENSMUSG00000067567,1174.739937,-0.279993978,0.051613144,-5.424858001,5.80E-08,9.28E-07
ENSMUSG00000034055,2358.131328,0.290927464,0.071857001,4.048700333,5.15E-05,0.000385304
ENSMUSG00000080899,0.083035014,-0.407848358,3.777781541,-0.107959752,0.914027619,NA
ENSMUSG00000073027,0.266216685,0.867882629,2.20996668,0.392712993,0.694531473,NA
ENSMUSG00000031323,55.42827088,0.837306837,0.160498748,5.21690571,1.82E-07,2.58E-06
ENSMUSG00000079476,0.176985378,0.41653866,2.747108141,0.151628053,0.879480306,NA
ENSMUSG00000109745,0.080908761,0.41653116,3.777781541,0.110258138,0.912204656,NA
ENSMUSG00000084842,0.141811907,0.004347149,3.418039023,0.001271826,0.99898523,NA
ENSMUSG00000120909,0.528919007,-0.045866406,1.387502292,-0.033056815,0.973629281,NA
ENSMUSG00000121861,19.32259559,-0.039714139,0.225781155,-0.175896605,0.860375172,0.922143667
ENSMUSG00000082229,6151.806991,0.065775248,0.042665623,1.541645092,0.123159862,0.256132234
ENSMUSG00000031326,0.051913892,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000031327,2028.865901,0.096223603,0.05738656,1.676761999,0.093589031,0.208547413
ENSMUSG00000031329,8.979739107,-0.539546587,0.335580774,-1.607799458,0.107879107,0.232084709
ENSMUSG00000085715,7.293648045,-0.134179013,0.366752377,-0.365857242,0.714471604,0.832416061
ENSMUSG00000086503,22603.03586,-0.244895088,0.407883756,-0.600404122,0.548236942,0.711636551
ENSMUSG00000082746,1.014142977,1.190788639,1.047993311,1.136255954,0.255849459,0.433486435
ENSMUSG00000097571,307.1863308,0.199721029,0.074558923,2.67870057,0.007390845,0.027123169
ENSMUSG00000086370,2862.266203,-0.206523967,0.068698363,-3.006242894,0.002644976,0.01136413
ENSMUSG00000065509,74.25186503,-0.272377576,0.146437822,-1.860022032,0.062882409,0.15379689
ENSMUSG00000076269,85.85679063,-0.045638977,0.165622396,-0.275560423,0.782885711,0.875119091
ENSMUSG00000106465,0.219522799,1.23564686,2.278390609,0.542333195,0.587588992,NA
ENSMUSG00000080796,0.257880956,1.803465428,2.489995684,0.72428456,0.468891054,NA
ENSMUSG00000031330,0.682690647,-0.465317068,1.220383096,-0.381287704,0.702989777,NA
ENSMUSG00000033965,1062.238574,-0.187319916,0.125574661,-1.491701544,0.135777404,0.274819075
ENSMUSG00000082322,0.2228347,0.416547764,2.271085637,0.183413499,0.854473585,NA
ENSMUSG00000056537,3476.693454,0.159824978,0.056554823,2.826018551,0.004713053,0.018534393
ENSMUSG00000046449,603.6042654,-0.027361949,0.094244229,-0.290330235,0.77156361,0.869044937
ENSMUSG00000031333,3305.505627,-0.207604818,0.060819219,-3.413473918,0.000641403,0.003360935
ENSMUSG00000073016,66.30847757,-0.477234977,0.252704212,-1.888512159,0.058957227,0.146231048
ENSMUSG00000033906,139.3198321,-0.36353727,0.111818209,-3.251145514,0.00114941,0.005554243
ENSMUSG00000100364,0.043561694,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000031224,83.1490671,-0.206286547,0.172950238,-1.192750868,0.232966957,0.40584689
ENSMUSG00000081703,1.298906544,0.566993997,1.001029855,0.566410677,0.571114639,0.730545207
ENSMUSG00000087174,525.9582093,-0.145268313,0.080886679,-1.795948556,0.072502699,0.171366107
ENSMUSG00000031226,456.8250666,-0.346711659,0.06881545,-5.03828225,4.70E-07,6.00E-06
ENSMUSG00000031227,5108.612003,0.116390718,0.044637313,2.607475871,0.00912125,0.032362232
ENSMUSG00000065499,24.64434676,-0.014831686,0.273420014,-0.054245064,0.956739917,0.977800873
ENSMUSG00000087620,189.2819213,-0.445777072,0.136996693,-3.253925791,0.00113822,0.005512425
ENSMUSG00000065425,0.525598193,-1.010837319,1.397994673,-0.723062354,0.469641576,NA
ENSMUSG00000063442,0.383023597,-1.215913593,1.849756167,-0.657337229,0.510964104,NA
ENSMUSG00000031230,1.901572101,1.339572578,0.830667154,1.61264662,0.106821304,0.230600022
ENSMUSG00000031229,12810.42018,0.035147994,0.10961502,0.320649432,0.748476073,0.853982769
ENSMUSG00000031232,1038.863126,-0.469724492,0.092868609,-5.057946919,4.24E-07,5.51E-06
ENSMUSG00000031231,4715.710686,-0.073251503,0.060580579,-1.209158184,0.226602079,0.398064486
ENSMUSG00000033792,844.8633078,-0.09716441,0.100315344,-0.968589712,0.332749939,0.516859478
ENSMUSG00000033777,62.66261974,0.305137845,0.138415957,2.204499048,0.027489267,0.079664592
ENSMUSG00000062070,7503.249215,-0.096171042,0.046397687,-2.072755081,0.038195079,0.103542441
ENSMUSG00000047242,1174.944565,-0.024724076,0.042163822,-0.586381276,0.557619324,0.718867607
ENSMUSG00000073012,0.043609199,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000033737,0.585725514,-1.351148465,1.325284843,-1.01951552,0.307958289,NA
ENSMUSG00000052821,36.75946102,-0.067067695,0.212051856,-0.316279691,0.751790225,0.85633387
ENSMUSG00000073010,19.39458817,0.02223971,0.26417941,0.084184114,0.932910048,0.963964943
ENSMUSG00000083595,0.828787428,-1.170513227,1.170756636,-0.999792092,0.317411133,NA
ENSMUSG00000047686,1.657061948,-0.209890305,0.795265558,-0.263924802,0.791837864,0.881002918
ENSMUSG00000049929,63.5401572,0.013154879,0.156894699,0.083845275,0.933179451,0.96410667
ENSMUSG00000050921,2.4161971,0.865398646,0.668412014,1.294708397,0.195420842,0.358403953
ENSMUSG00000054293,10.21387395,0.081923044,0.304938186,0.26865459,0.788195499,0.878508036
ENSMUSG00000073008,0.729904634,2.265009195,1.357572379,1.668426103,0.09523117,NA
ENSMUSG00000031239,2030.723469,-0.76476305,0.097121683,-7.87427718,3.43E-15,2.19E-13
ENSMUSG00000031241,0.58671722,0.962957753,1.251561336,0.769405162,0.441652825,NA
ENSMUSG00000031242,2320.097577,-0.30173252,0.061236083,-4.927364813,8.33E-07,9.96E-06
ENSMUSG00000073007,1.241854435,0.328462647,0.887146964,0.370246037,0.711199178,0.830724283
ENSMUSG00000063663,1344.303558,-0.107864065,0.114374983,-0.943073934,0.345643088,0.530571868
ENSMUSG00000086629,38.02129416,0.864666049,0.175729054,4.920450138,8.63E-07,1.03E-05
ENSMUSG00000081793,0.167282774,-1.221116861,2.788828789,-0.437860103,0.661487699,NA
ENSMUSG00000031245,636.798082,-0.005217588,0.076331528,-0.068354304,0.945503597,0.970561379
ENSMUSG00000031246,2583.950168,-0.098838387,0.076850731,-1.286108605,0.198405162,0.362016744
ENSMUSG00000139953,0.048659996,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000048621,3.946177389,1.743170656,0.512913835,3.398564312,0.000677405,0.003519505
ENSMUSG00000083928,0.053063109,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000056854,49.14332584,-0.078705415,0.150217086,-0.523944495,0.600317146,0.752008328
ENSMUSG00000073001,0.045096597,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000025665,281.913518,-0.080772133,0.107667996,-0.75019631,0.453136481,0.632412634
ENSMUSG00000034551,212.9112153,0.045500326,0.191081653,0.238119806,0.811788173,0.893546199
ENSMUSG00000079460,0.495880836,1.28270026,1.638484241,0.782857856,0.433710588,NA
ENSMUSG00000025525,166.2133201,-0.241163381,0.081717669,-2.951177938,0.003165645,0.013276718
ENSMUSG00000025527,0.17499174,-0.407843329,3.24311034,-0.125756847,0.899924402,NA
ENSMUSG00000025528,1.308084666,1.143010201,0.89231805,1.28094484,0.200213042,0.364342326
ENSMUSG00000025529,545.2192369,-0.01302084,0.076737519,-0.16968023,0.865261622,0.924825702
ENSMUSG00000034607,1.645131293,0.913483121,0.861539758,1.060291312,0.289012091,0.469863268
ENSMUSG00000084963,0.138685986,0.004345891,3.44084476,0.00126303,0.998992248,NA
ENSMUSG00000025531,3054.866849,-0.066721549,0.06881676,-0.969553758,0.332268972,0.516382913
ENSMUSG00000065510,0.095077721,0.004345465,3.777781541,0.001150269,0.999082218,NA
ENSMUSG00000025592,90.05263518,-0.44445086,0.13534069,-3.283941134,0.001023663,0.005037206
ENSMUSG00000025597,1512.548517,-0.352397787,0.066565421,-5.29400672,1.20E-07,1.78E-06
ENSMUSG00000047079,0.041956929,0,3.777781541,0,1,NA
ENSMUSG00000082260,10.82186522,0.333034619,0.427664208,0.77872923,0.436139234,0.617887604
ENSMUSG00000081034,0.871862735,0.677714627,1.140996204,0.593967469,0.552533871,NA
ENSMUSG00000034732,36.26144906,-0.101440548,0.254362852,-0.398802528,0.690038714,0.816721014
ENSMUSG00000082927,0.647422696,0.691959096,1.242577812,0.556873855,0.577613619,NA
ENSMUSG00000139703,21.05281365,-0.173512547,0.217273088,-0.798591986,0.424527036,0.60762894
ENSMUSG00000034755,218.2194026,0.189603062,0.239616095,0.791278489,0.428781498,0.611303179
ENSMUSG00000083616,0.093556488,-0.407849713,3.777781541,-0.10796011,0.914027334,NA
ENSMUSG00000055733,2408.738686,-0.098053576,0.054219264,-1.808463802,0.070534346,0.167604944
ENSMUSG00000079450,69.83337042,0.345683989,0.122358158,2.825181376,0.004725386,0.018573726
ENSMUSG00000118415,0.275056531,0.416549056,1.942591118,0.21442961,0.830212053,NA
ENSMUSG00000095474,0.089738081,0.004345465,3.777781541,0.001150269,0.999082218,NA
ENSMUSG00000118430,0.040070321,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000034480,779.3543699,0.070521348,0.073401779,0.960758021,0.33667385,0.521061024
ENSMUSG00000081456,0.358670779,0.416549983,1.729911908,0.240792598,0.809715867,NA
ENSMUSG00000051323,330.1760313,0.121380987,0.154083777,0.787759681,0.430837289,0.613173784
ENSMUSG00000031250,5.058050352,0.33794665,0.514879406,0.656360782,0.511592018,0.681305845
ENSMUSG00000067377,508.3396138,-0.391476662,0.076917238,-5.089582963,3.59E-07,4.76E-06
ENSMUSG00000031253,27.32241533,0.689495031,0.220043057,3.133455061,0.001727614,0.007878551
ENSMUSG00000031255,38.65876643,-0.04899146,0.175938028,-0.278458618,0.780660327,0.874111891
ENSMUSG00000031256,5991.214472,0.349347526,0.102732753,3.40054672,0.000672512,0.003498645
ENSMUSG00000031257,9.322585169,1.329201467,0.45590772,2.915505504,0.003551128,0.014626612
ENSMUSG00000031258,63.51335072,0.641143194,0.172978059,3.706500103,0.000210143,0.001299334
ENSMUSG00000067369,1083.19051,-0.125254867,0.055957816,-2.238380191,0.025196273,0.074329782
ENSMUSG00000033578,2176.415237,-0.280834998,0.043958956,-6.388572957,1.67E-10,4.63E-09
ENSMUSG00000031262,26.02920331,-0.19782564,0.209595796,-0.94384355,0.345249602,0.530180988
ENSMUSG00000000223,1301.597953,-0.197445257,0.055323798,-3.568902792,0.000358479,0.002052501
ENSMUSG00000009596,0.776281939,2.137135476,1.173968747,1.820436431,0.068692569,NA
ENSMUSG00000048007,114.2363179,-0.260724661,0.118519033,-2.19985477,0.027817201,0.080485462
ENSMUSG00000031264,25.03335978,0.067029343,0.234270311,0.286119667,0.774786469,0.870893065
ENSMUSG00000079435,1733.730218,0.197571651,0.072411944,2.72844009,0.006363465,0.023870481
ENSMUSG00000031266,598.439642,-0.20466827,0.066344944,-3.084911325,0.002036128,0.009089588
ENSMUSG00000045427,5777.99605,-0.000727479,0.041461759,-0.017545791,0.986001202,0.993145536
ENSMUSG00000087024,1.500232828,-0.66241256,0.852643179,-0.77689305,0.437221872,0.618843904
ENSMUSG00000049804,2572.533949,0.023360815,0.080042564,0.291854905,0.770397564,0.868386091
ENSMUSG00000033460,3534.518749,0.181406125,0.048929297,3.707515441,0.000209303,0.001295812
ENSMUSG00000050394,155.2540058,0.184240213,0.106240169,1.734185998,0.082885087,0.1900808
ENSMUSG00000049047,1937.366935,-0.077283745,0.066285149,-1.165928498,0.243643356,0.41916194
ENSMUSG00000099272,2.72487228,-0.012782941,0.621389646,-0.020571539,0.983587444,0.992089882
ENSMUSG00000033436,2250.395969,-0.132199303,0.040376723,-3.274146399,0.001059817,0.005185231
ENSMUSG00000083236,0.037347066,0,3.777781541,0,1,NA
ENSMUSG00000009941,3.514763263,-0.617488863,0.548218591,-1.126355204,0.2600152,0.438462757
ENSMUSG00000052676,776.4518629,0.066249916,0.069799175,0.949150416,0.342544116,0.527346254
ENSMUSG00000089759,467.3013766,-0.021413904,0.09450168,-0.226598128,0.820736248,0.898575991
ENSMUSG00000079432,0.041078085,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000031409,1161.190438,0.058295321,0.056942707,1.023753945,0.305951508,0.488012046
ENSMUSG00000067360,0.126453205,-1.210632113,3.532571727,-0.3427056,0.731819949,NA
ENSMUSG00000031410,2.023497177,0.164007758,0.65183905,0.251607752,0.801344266,0.886810416
ENSMUSG00000031411,0.040094581,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000058252,0.037347066,0,3.777781541,0,1,NA
ENSMUSG00000060726,0.037347066,0,3.777781541,0,1,NA
ENSMUSG00000043384,20444.46278,0.296841479,0.07610079,3.90063597,9.59E-05,0.00066203
ENSMUSG00000072969,747.7487872,0.97932133,0.098947899,9.897343324,4.27E-23,8.18E-21
ENSMUSG00000072966,5288.65073,0.382728612,0.097434221,3.928071742,8.56E-05,0.000601117
ENSMUSG00000072964,2533.482924,0.010602012,0.036982148,0.286679177,0.774357983,0.870551974
ENSMUSG00000048040,2414.164144,-0.206872579,0.052690678,-3.9261704,8.63E-05,0.000605353
ENSMUSG00000048355,1066.016699,-0.30152844,0.094342331,-3.196109702,0.001392941,0.006555146
ENSMUSG00000042750,5127.390291,0.165012526,0.055076189,2.996077441,0.00273477,0.011699471
ENSMUSG00000057000,4.246381379,1.375366518,0.496966764,2.767522131,0.005648421,0.021629364
ENSMUSG00000087553,0.094924546,0.828724982,3.777781541,0.219368159,0.826363271,NA
ENSMUSG00000047844,670.5502484,-0.125103876,0.064242789,-1.947360581,0.05149152,0.131520378
ENSMUSG00000051579,2415.394306,0.049300132,0.046563638,1.058768909,0.289705037,0.470573874
ENSMUSG00000054034,1828.832785,-0.01977331,0.060796063,-0.325239979,0.744999453,0.851519524
ENSMUSG00000050071,1690.605893,0.153061346,0.063021532,2.428715102,0.015152434,0.049204766
ENSMUSG00000079428,26.0847839,0.401763183,0.188075107,2.136184797,0.032664354,0.091484679
ENSMUSG00000042712,2785.73964,-0.132271057,0.060202144,-2.197115384,0.028012207,0.080858173
ENSMUSG00000046432,3008.420442,0.040594754,0.063806009,0.636221486,0.524632071,0.692335222
ENSMUSG00000057439,0.310471273,-0.643952984,2.112315971,-0.304856372,0.760475545,NA
ENSMUSG00000044550,2963.053872,-0.150435284,0.043533166,-3.455647677,0.000548972,0.002941947
