"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"204","mmu04210","Apoptosis",118,0.867647058823529,1,1,0.963836669921875,0.169491525423729,1
"205","mmu04211","Longevity regulating pathway",79,0.877777777777778,1,1,0.979156494140625,0.113924050632911,1
"206","mmu04213","Longevity regulating pathway - multiple species",54,0.885245901639344,1,1,0.977691650390625,0.0925925925925926,1
"207","mmu04217","Necroptosis",127,0.717514124293785,1,1,0.974639892578125,0.141732283464567,1
"208","mmu04260","Cardiac muscle contraction",69,0.775280898876405,1,1,0.983917236328125,0.101449275362319,1
"209","mmu04261","Adrenergic signaling in cardiomyocytes",120,0.769230769230769,1,1,0.976104736328125,0.126050420168067,1
"210","mmu04270","Vascular smooth muscle contraction",94,0.652777777777778,1,1,0.989654541015625,0.0967741935483871,1
"211","mmu04310","Wnt signaling pathway",154,0.860335195530726,1,1,0.978118896484375,0.142857142857143,1
"212","mmu04330","Notch signaling pathway",59,0.921875,1,1,0.992645263671875,0.0508474576271186,1
"213","mmu04340","Hedgehog signaling pathway",50,0.862068965517241,1,1,0.986480712890625,0.14,1
"214","mmu04350","TGF-beta signaling pathway",93,0.830357142857143,1,1,0.966461181640625,0.193548387096774,1
"215","mmu04360","Axon guidance",162,0.895027624309392,1,1,0.986297607421875,0.104938271604938,1
"216","mmu04370","VEGF signaling pathway",55,0.948275862068966,1,1,0.988861083984375,0.0363636363636364,1
"217","mmu04371","Apelin signaling pathway",109,0.778571428571429,1,1,0.970794677734375,0.12037037037037,1
"218","mmu04380","Osteoclast differentiation",101,0.765151515151515,1,1,0.986297607421875,0.108910891089109,1
"219","mmu04382","Cornified envelope formation",98,0.441441441441441,1,1,0.963531494140625,0.173469387755102,1
"220","mmu04390","Hippo signaling pathway",134,0.848101265822785,1,1,0.970245361328125,0.150375939849624,1
"221","mmu04392","Hippo signaling pathway - multiple species",25,0.925925925925926,1,1,0.996673583984375,0,1
"222","mmu04510","Focal adhesion",171,0.846534653465347,1,1,0.969635009765625,0.158823529411765,1
"223","mmu04514","Cell adhesion molecule (CAM) interaction",95,0.53072625698324,1,1,0.970733642578125,0.136842105263158,1
"224","mmu04517","IgSF CAM signaling",230,0.766666666666667,1,1,0.971099853515625,0.130434782608696,1
"225","mmu04519","Cadherin signaling",276,0.666666666666667,1,1,0.981475830078125,0.0909090909090909,1
"226","mmu04520","Adherens junction",86,0.934782608695652,1,1,0.972564697265625,0.162790697674419,1
"227","mmu04530","Tight junction",140,0.828402366863905,1,1,0.971527099609375,0.114285714285714,1
"228","mmu04540","Gap junction",73,0.848837209302326,1,1,0.973907470703125,0.136986301369863,1
"229","mmu04610","Complement and coagulation cascades",40,0.421052631578947,1,1,0.988128662109375,0.125,1
"230","mmu04611","Platelet activation",100,0.793650793650794,1,1,0.982757568359375,0.101010101010101,1
"231","mmu04612","Antigen processing and presentation",51,0.593023255813954,1,1,0.964141845703125,0.176470588235294,1
"232","mmu04620","Toll-like receptor signaling pathway",72,0.692307692307692,1,1,0.989837646484375,0.0416666666666667,1
"233","mmu04621","NOD-like receptor signaling pathway",128,0.60377358490566,1,1,0.965667724609375,0.1484375,1
"234","mmu04622","RIG-I-like receptor signaling pathway",48,0.657534246575342,1,1,0.981109619140625,0.104166666666667,1
"235","mmu04623","Cytosolic DNA-sensing pathway",53,0.646341463414634,1,1,0.967010498046875,0.132075471698113,1
"236","mmu04625","C-type lectin receptor signaling pathway",80,0.714285714285714,1,1,0.981170654296875,0.0625,1
"237","mmu04630","JAK-STAT signaling pathway",102,0.596491228070175,1,1,0.983917236328125,0.127450980392157,1
"238","mmu04640","Hematopoietic cell lineage",44,0.473118279569892,1,1,0.982391357421875,0.136363636363636,1
"239","mmu04650","Natural killer cell mediated cytotoxicity",68,0.581196581196581,1,1,0.978912353515625,0.102941176470588,1
"240","mmu04657","IL-17 signaling pathway",57,0.587628865979381,1,1,0.975982666015625,0.087719298245614,1
"241","mmu04658","Th1 and Th2 cell differentiation",67,0.761363636363636,1,1,0.985687255859375,0.0597014925373134,1
"242","mmu04659","Th17 cell differentiation",79,0.752380952380952,1,1,0.989776611328125,0.0759493670886076,1
"243","mmu04660","T cell receptor signaling pathway",99,0.811475409836066,1,1,0.986663818359375,0.0606060606060606,1
"244","mmu04662","B cell receptor signaling pathway",65,0.8125,1,1,0.991058349609375,0.0461538461538462,1
"245","mmu04664","Fc epsilon RI signaling pathway",56,0.848484848484849,1,1,0.991851806640625,0.0535714285714286,1
"246","mmu04666","Fc gamma R-mediated phagosome formation",87,0.925531914893617,1,1,0.981903076171875,0.0574712643678161,1
"247","mmu04668","TNF signaling pathway",96,0.813559322033898,1,1,0.974029541015625,0.125,1
"248","mmu04670","Leukocyte transendothelial migration",86,0.722689075630252,1,1,0.963958740234375,0.13953488372093,1
"249","mmu04672","Intestinal immune network for IgA production",20,0.465116279069767,1,1,0.998748779296875,0,1
"250","mmu04710","Circadian rhythm",31,0.911764705882353,1,1,0.986236572265625,0.0645161290322581,1
"251","mmu04713","Circadian entrainment",79,0.79,1,1,0.983245849609375,0.10126582278481,1
"252","mmu04714","Thermogenesis",211,0.894067796610169,1,1,0.987518310546875,0.0478468899521531,1
"253","mmu04721","Synaptic vesicle cycle",59,0.766233766233766,1,1,0.992584228515625,0.0677966101694915,1
"254","mmu04722","Neurotrophin signaling pathway",114,0.942148760330578,1,1,0.980010986328125,0.0964912280701754,1
"255","mmu04723","Retrograde endocannabinoid signaling",116,0.753246753246753,1,1,0.994232177734375,0.0526315789473684,1
